Ticker,Date,Time,LTP,LTQ
RELIANCE.BSE,04-08-25,23:02:05,1411.3,0
RELIANCE.BSE,04-08-25,23:02:05,1411.3,0
RELIANCE.BSE,04-08-25,23:02:05,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:06,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:07,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:08,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:09,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:10,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:11,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:12,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:13,1411.3,0
RELIANCE.BSE,04-08-25,23:02:14,1411.3,0
RELIANCE.BSE,04-08-25,23:02:14,1411.3,0
RELIANCE.BSE,04-08-25,23:02:14,1411.3,0
RELIANCE.BSE,04-08-25,23:02:14,1411.3,0
RELIANCE.BSE,04-08-25,23:02:14,1411.3,0
RELIANCE.BSE,04-08-25,23:02:14,1411.3,0
RELIANCE.BSE,04-08-25,23:02:14,1411.3,0
RELIANCE.BSE,04-08-25,23:02:14,1411.3,0
