Ticker,Date,Time,LTP,LTQ
TCS.NSE,04-08-25,20:08:24,123.45,10
TCS.NSE,04-08-25,22:50:08,1411.5,2
TCS.NSE,04-08-25,22:50:08,3074.4,6
TCS.NSE,04-08-25,22:50:08,3074.4,6
TCS.NSE,04-08-25,22:50:08,3074.4,6
TCS.NSE,04-08-25,22:50:08,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,22:50:09,3074.4,6
TCS.NSE,04-08-25,23:39:26,3074.4,6
TCS.NSE,04-08-25,23:39:26,3074.4,6
TCS.NSE,04-08-25,23:39:26,3074.4,6
TCS.NSE,04-08-25,23:39:26,3074.4,6
TCS.NSE,04-08-25,23:39:26,3074.4,6
TCS.NSE,04-08-25,23:39:26,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:27,3074.4,6
TCS.NSE,04-08-25,23:39:28,3074.4,6
TCS.NSE,04-08-25,23:39:28,3074.4,6
TCS.NSE,04-08-25,23:39:28,3074.4,6
TCS.NSE,04-08-25,23:58:06,3074.4,6
TCS.NSE,04-08-25,23:59:14,3074.4,6
TCS.NSE,07-08-25,00:34:13,3032.3,1
TCS.NSE,07-08-25,01:16:07,3032.3,1
TCS.NSE,07-08-25,01:16:07,3032.3,1

TCS.NSE,07-08-25,14:16:42,3034.5,5
TCS.NSE,07-08-25,14:16:42,3034.5,5
TCS.NSE,07-08-25,14:16:42,3034.5,2
TCS.NSE,07-08-25,14:16:42,3034.5,2
TCS.NSE,07-08-25,14:16:42,3034.3,1
TCS.NSE,07-08-25,14:16:42,3034.3,1
TCS.NSE,07-08-25,14:16:43,3033.7,53
TCS.NSE,07-08-25,14:16:43,3033.7,53
TCS.NSE,07-08-25,14:16:43,3034.3,1
TCS.NSE,07-08-25,14:16:43,3034.3,1
TCS.NSE,07-08-25,14:16:44,3034.3,4
TCS.NSE,07-08-25,14:16:44,3034.3,4
TCS.NSE,07-08-25,14:16:45,3034.3,2
TCS.NSE,07-08-25,14:16:45,3034.3,2
TCS.NSE,07-08-25,14:16:46,3034.3,2
TCS.NSE,07-08-25,14:16:47,3034.3,16
TCS.NSE,07-08-25,14:16:47,3034.3,16
